bus_index,bus_label,true_vm_pu,true_va_deg,pandapower_vm_pu,pandapower_va_deg,pandapower_vm_err_pu,pandapower_va_err_deg,Rust_StateRustimation_vm_pu,Rust_StateRustimation_va_deg,Rust_StateRustimation_vm_err_pu,Rust_StateRustimation_va_err_deg
174,174,1.05000000,22.88520933,1.05009927,22.89003321,9.92745852e-05,4.82388060e-03,1.05028288,22.87729734,2.82877353e-04,7.91199027e-03
175,175,1.05000000,22.91291914,1.04976486,22.96523145,2.35143686e-04,5.23123057e-02,1.04992079,22.95879117,7.92114533e-05,4.58720295e-02
176,176,1.05000000,22.90171613,1.05050095,22.92558427,5.00953076e-04,2.38681380e-02,1.05065665,22.91916027,6.56654357e-04,1.74441390e-02
177,177,1.05000000,8.05091892,1.05095501,8.05172039,9.55007773e-04,8.01475778e-04,1.05113883,8.04901505,1.13883305e-03,1.90386435e-03
178,178,1.05000000,8.05091892,1.05017983,8.06083138,1.79825188e-04,9.91245875e-03,1.05037542,8.05617372,3.75419712e-04,5.25479910e-03
179,179,1.05000000,7.61107923,1.05067970,7.60524178,6.79700975e-04,5.83744232e-03,1.05086896,7.60096061,8.68962426e-04,1.01186107e-02
180,180,1.04676359,-13.28456938,1.04718977,-13.28187673,4.26186579e-04,2.69265066e-03,1.04731596,-13.27787689,5.52377620e-04,6.69248799e-03
181,181,1.01000000,-13.28873691,1.01032756,-13.29929609,3.27559103e-04,1.05591767e-02,1.01055880,-13.29649277,5.58797557e-04,7.75585804e-03
182,182,1.05033574,28.96200748,1.05034822,28.96389447,1.24790328e-05,1.88699208e-03,1.05052325,28.95584256,1.87514745e-04,6.16491597e-03
183,183,1.05000000,37.85152562,1.04993904,37.88967838,6.09642939e-05,3.81527568e-02,1.05020085,37.87780649,2.00854851e-04,2.62808720e-02
184,184,1.05000000,37.87988387,1.05029634,37.86992145,2.96340874e-04,9.96242178e-03,1.05055822,37.85806224,5.58215072e-04,2.18216376e-02
185,185,1.05000000,37.84056335,1.04888935,37.87461483,1.11064971e-03,3.40514818e-02,1.04915068,37.86276117,8.49321747e-04,2.21978201e-02
186,186,1.05000000,35.94481409,1.05032943,35.92428216,3.29433942e-04,2.05319341e-02,1.05055738,35.91376481,5.57381535e-04,3.10492815e-02
187,187,1.05000000,5.63868840,1.04960829,5.68164337,3.91712940e-04,4.29549737e-02,1.04975944,5.67993582,2.40555104e-04,4.12474266e-02
188,188,1.05000000,5.65528305,1.05037947,5.60381948,3.79467379e-04,5.14635790e-02,1.05051034,5.60432359,5.10341257e-04,5.09594601e-02
189,189,1.05000000,5.21367905,1.04937165,5.21255689,6.28349746e-04,1.12215666e-03,1.04951299,5.21129575,4.87013903e-04,2.38329842e-03
190,190,1.05000000,38.06479637,1.05017441,38.03566306,1.74411291e-04,2.91333137e-02,1.05043665,38.02369522,4.36648530e-04,4.11011511e-02
191,191,1.05000000,38.09397902,1.04905270,38.07522846,9.47298804e-04,1.87505580e-02,1.04931577,38.06322643,6.84232846e-04,3.07525858e-02
192,192,1.05000000,37.76202667,1.05100750,37.77830511,1.00749824e-03,1.62784378e-02,1.05126806,37.76651587,1.26805654e-03,4.48919642e-03
193,193,1.04943882,17.20942622,1.04946198,17.21097952,2.31640573e-05,1.55330404e-03,1.04960368,17.20634544,1.64864862e-04,3.08077667e-03
194,194,1.05000000,24.03614527,1.04993579,24.03881430,6.42079014e-05,2.66902779e-03,1.05005157,24.03268322,5.15742415e-05,3.46204616e-03
195,195,1.05000000,24.03614527,1.05018334,24.05585022,1.83336403e-04,1.97049506e-02,1.05029911,24.04971570,2.99110212e-04,1.35704320e-02
196,196,1.05000000,24.03614527,1.04994955,24.02635778,5.04494983e-05,9.78749239e-03,1.05006533,24.02022924,6.53322497e-05,1.59160307e-02
197,197,1.05238348,12.00363204,1.05242057,12.00618426,3.70911835e-05,2.55222458e-03,1.05255783,12.00346333,1.74345599e-04,1.68712011e-04
198,198,1.05000000,19.05982720,1.04998960,19.07205923,1.04027524e-05,1.22320257e-02,1.05014512,19.06786088,1.45116593e-04,8.03367692e-03
199,199,1.05000000,19.05982720,1.05006863,19.06824489,6.86314223e-05,8.41768073e-03,1.05023688,19.05834300,2.36876217e-04,1.48419983e-03
200,200,1.05000000,19.08694635,1.04935665,19.09673010,6.43351979e-04,9.78374502e-03,1.04951093,19.09253492,4.89073200e-04,5.58856985e-03
201,201,1.05208778,-2.28448844,1.05227287,-2.28386574,1.85091532e-04,6.22697743e-04,1.05236616,-2.28389435,2.78382950e-04,5.94086761e-04
202,202,1.05000000,5.34260193,1.05003022,5.31932907,3.02203186e-05,2.32728561e-02,1.05024440,5.31515196,2.44395909e-04,2.74499665e-02
203,203,1.05000000,5.34260193,1.05038490,5.33525643,3.84900521e-04,7.34549672e-03,1.05059893,5.33107308,5.98926013e-04,1.15288481e-02
204,204,1.05000000,5.34260193,1.05021540,5.33486676,2.15402787e-04,7.73516982e-03,1.05042955,5.33068111,4.29554447e-04,1.19208190e-02
205,205,1.05000000,2.89800992,1.05043453,2.91682373,4.34533391e-04,1.88138191e-02,1.05062557,2.91441024,6.25569954e-04,1.64003210e-02
206,206,1.04622691,-3.07986942,1.04639948,-3.08290173,1.72573237e-04,3.03230680e-03,1.04646635,-3.08185661,2.39438159e-04,1.98718871e-03
207,207,1.05000000,2.68257097,1.05025961,2.65725068,2.59608717e-04,2.53202902e-02,1.05041369,2.65618078,4.13689654e-04,2.63901870e-02
208,208,1.05000000,7.45403198,1.04969361,7.83683265,3.06392993e-04,3.82800673e-01,1.05039860,7.81044980,3.98601116e-04,3.56417821e-01
209,209,1.05148928,14.87861361,1.05149196,14.88264159,2.67171483e-06,4.02797662e-03,1.05164672,14.87883294,1.57436719e-04,2.19335481e-04
210,210,1.05000000,22.15602499,1.04969966,22.15912920,3.00337162e-04,3.10420318e-03,1.04990215,22.15189702,9.78472143e-05,4.12797001e-03
211,211,1.05000000,22.15602499,1.04941542,22.17924243,5.84581442e-04,2.32174313e-02,1.04961802,22.17199993,3.81977692e-04,1.59749404e-02
212,212,1.05000000,20.23975936,1.05031412,20.25978937,3.14118118e-04,2.00300183e-02,1.05050213,20.25365258,5.02134152e-04,1.38932234e-02
213,213,1.05043229,2.67097374,1.05042095,2.67443958,1.13414778e-05,3.46583851e-03,1.05054218,2.67404921,1.09889418e-04,3.07546233e-03
214,214,1.05000000,9.61052664,1.05008494,9.63918313,8.49431902e-05,2.86564914e-02,1.05022025,9.63723620,2.20254805e-04,2.67095579e-02
215,215,1.05000000,9.61052664,1.05010976,9.61170876,1.09759001e-04,1.18212477e-03,1.05024504,9.60976988,2.45042302e-04,7.56759999e-04
216,216,1.05000000,9.61052664,1.05007755,9.60230119,7.75486738e-05,8.22544297e-03,1.05021284,9.60036470,2.12841310e-04,1.01619385e-02
217,217,1.04985756,3.21793767,1.04985225,3.22061329,5.30676456e-06,2.67562167e-03,1.04997692,3.22026913,1.19356402e-04,2.33146527e-03
218,218,1.05000000,9.73006428,1.04992700,9.70605433,7.30049006e-05,2.40099569e-02,1.05008469,9.70372812,8.46877614e-05,2.63361615e-02
219,219,1.05000000,9.73006428,1.04986320,9.74499592,1.36804587e-04,1.49316356e-02,1.05002094,9.74265554,2.09356201e-05,1.25912607e-02
220,220,1.05000000,9.73006428,1.04979099,9.74215002,2.09007460e-04,1.20857385e-02,1.04994873,9.73981080,5.12668956e-05,9.74651607e-03
221,221,1.05000000,21.36567651,1.04965027,21.38916785,3.49732228e-04,2.34913436e-02,1.04982709,21.38443080,1.72908260e-04,1.87542921e-02
222,222,1.04644491,25.58009517,1.04651615,25.58157118,7.12333051e-05,1.47600620e-03,1.04668632,25.57432524,2.41411367e-04,5.76993126e-03
223,223,1.05000000,31.25422480,1.05029128,31.23958409,2.91279807e-04,1.46407085e-02,1.05050149,31.22984449,5.01492492e-04,2.43803102e-02
224,224,1.05000000,31.25422480,1.04989826,31.26102769,1.01739301e-04,6.80288496e-03,1.05010861,31.25127711,1.08609205e-04,2.94768753e-03
225,225,1.05000000,31.25422480,1.04947749,31.23795710,5.22513019e-04,1.62677056e-02,1.04968793,31.22821579,3.12070973e-04,2.60090098e-02
226,226,1.05122901,-12.26507850,1.05161633,-12.26452080,3.87315049e-04,5.57702020e-04,1.05175918,-12.26121624,5.30161758e-04,3.86225674e-03
227,227,1.02000000,-7.05694734,1.02024691,-7.05469036,2.46905927e-04,2.25698571e-03,1.02041990,-7.05307906,4.19898713e-04,3.86827633e-03
228,228,1.02000000,-7.05694734,1.02022822,-7.04501020,2.28215509e-04,1.19371419e-02,1.02040122,-7.04340270,4.01219131e-04,1.35446432e-02
229,229,1.05150754,-2.13686534,1.05171562,-2.14590004,2.08071822e-04,9.03470497e-03,1.05183161,-2.14572169,3.24068594e-04,8.85635825e-03
230,230,1.05000000,2.91389634,1.05039325,2.89560563,3.93254026e-04,1.82907051e-02,1.05066656,2.89213198,6.66563143e-04,2.17643562e-02
231,231,1.05000000,2.91389634,1.04984343,2.90156373,1.56574019e-04,1.23326064e-02,1.05011712,2.89808204,1.17124186e-04,1.58142960e-02
232,232,1.04176619,27.26199716,1.04192875,27.24667694,1.62552549e-04,1.53202207e-02,1.04189002,27.23622279,1.23825445e-04,2.57743682e-02
233,233,1.05000000,31.03493641,1.04959910,30.95262172,4.00895152e-04,8.23146901e-02,1.04961338,30.94176138,3.86624665e-04,9.31750329e-02
234,234,1.05000000,31.03493641,1.05036461,31.00347744,3.64605390e-04,3.14589784e-02,1.05037874,30.99261454,3.78736091e-04,4.23218704e-02
235,235,1.05000000,31.12119307,1.05060395,31.10500999,6.03947060e-04,1.61830877e-02,1.05032199,31.08867116,3.21988122e-04,3.25219129e-02
236,236,1.05000000,31.12119307,1.04813961,31.16797969,1.86039368e-03,4.67866208e-02,1.04815419,31.15709922,1.84580823e-03,3.59061486e-02
237,237,1.05000000,31.12119307,1.05126427,31.12434552,1.26426708e-03,3.15244979e-03,1.05127834,31.11347349,1.27833926e-03,7.71957947e-03
238,238,1.05000000,31.12119307,1.05083337,31.11350706,8.33365152e-04,7.68601631e-03,1.05084751,31.10263514,8.47510141e-04,1.85579363e-02
239,239,1.05005933,27.96433225,1.05008229,27.96986111,2.29674892e-05,5.52885701e-03,1.05025895,27.96210445,1.99618350e-04,2.22780413e-03
240,240,1.05000000,35.11416783,1.05007841,35.12638716,7.84103052e-05,1.22193304e-02,1.05025831,35.11738933,2.58305666e-04,3.22150754e-03
241,241,1.05000000,35.11416783,1.04966341,35.12656819,3.36587308e-04,1.24003687e-02,1.04984338,35.11756985,1.56619843e-04,3.40202408e-03
242,242,1.05000000,37.54841811,1.05059779,37.58860299,5.97785514e-04,4.01848827e-02,1.05088468,37.56075157,8.84683269e-04,1.23334560e-02
243,243,1.05000000,37.54841811,1.05099706,37.50322585,9.97061160e-04,4.51922643e-02,1.05118286,37.49468633,1.18286205e-03,5.37317831e-02
244,244,0.93728589,-11.21564820,0.93689044,-11.18656587,3.95451668e-04,2.90823303e-02,0.93711699,-11.18486455,1.68904118e-04,3.07836487e-02
245,245,0.90184344,-11.21564820,0.89812253,-11.15813195,3.72090940e-03,5.75162446e-02,0.89898447,-11.15916063,2.85897638e-03,5.64875696e-02
246,246,0.90184344,-11.21564820,0.90270419,-11.13492238,8.60742619e-04,8.07258193e-02,0.90355178,-11.13598225,1.70833845e-03,7.96659513e-02
247,247,1.02666464,-1.95417108,1.02675485,-1.99016264,9.02119908e-05,3.59915655e-02,1.02695736,-1.99179870,2.92719244e-04,3.76276208e-02
248,248,1.05000000,5.52757360,1.04988628,5.51819957,1.13715859e-04,9.37402970e-03,1.05011508,5.51284453,1.15078291e-04,1.47290625e-02
249,249,1.03091928,-2.34691670,1.03125007,-2.37391601,3.30794335e-04,2.69993055e-02,1.03142975,-2.37346042,5.10475808e-04,2.65437120e-02
250,250,1.05000000,3.31594551,1.05018173,3.30812730,1.81728137e-04,7.81820315e-03,1.05038504,3.30634453,3.85041129e-04,9.60097538e-03
251,251,1.05006888,35.04838745,1.04973868,35.07713626,3.30199365e-04,2.87488092e-02,1.04980714,35.07528502,2.61737126e-04,2.68975776e-02
252,252,1.05000000,40.84348823,1.04945061,40.82055819,5.49393310e-04,2.29300370e-02,1.04941480,40.81786446,5.85198406e-04,2.56237668e-02
253,253,1.05000000,43.04371797,1.05021717,43.10106428,2.17174745e-04,5.73463087e-02,1.05010225,43.10479276,1.02245530e-04,6.10747854e-02
254,254,1.05694897,36.59737699,1.05714696,36.68874310,1.97982786e-04,9.13661077e-02,1.05717711,36.68808684,2.28134146e-04,9.07098530e-02
255,255,1.05000000,43.65241953,1.04898938,43.98141425,1.01061840e-03,3.28994722e-01,1.04886654,43.98308762,1.13346439e-03,3.30668086e-01
256,256,1.05000000,43.64111094,1.05268985,43.63739579,2.68984673e-03,3.71515029e-03,1.05256942,43.63890087,2.56942004e-03,2.21007394e-03
257,257,1.05000000,43.64138399,1.05124994,43.90032232,1.24993832e-03,2.58938333e-01,1.05112810,43.90194980,1.12809781e-03,2.60565814e-01
258,258,1.05000000,43.05961971,1.05161428,43.15919850,1.61427549e-03,9.95787860e-02,1.05151677,43.16010762,1.51676777e-03,1.00487904e-01
259,259,0.96243345,-13.18228017,0.96195088,-13.19520654,4.82578671e-04,1.29263783e-02,0.96229274,-13.18846213,1.40716806e-04,6.18196554e-03
260,260,1.05000000,-6.21159063,1.04966707,-6.27785845,3.32934445e-04,6.62678158e-02,1.04998211,-6.27579366,1.78872467e-05,6.42030323e-02
261,261,1.02910034,19.08571884,1.02940393,19.09561748,3.03587760e-04,9.89864174e-03,1.02947771,19.09395621,3.77361693e-04,8.23737099e-03
262,262,1.05000000,26.74140495,1.04919135,26.75469860,8.08649382e-04,1.32936483e-02,1.04924541,26.75325103,7.54594817e-04,1.18460739e-02
263,263,1.05000000,26.78011385,1.05179289,26.86743515,1.79289059e-03,8.73213016e-02,1.05184686,26.86598075,1.84686028e-03,8.58669035e-02
264,264,1.05000000,26.84022972,1.05038215,26.77200899,3.82149488e-04,6.82207327e-02,1.05043598,26.77057557,4.35980710e-04,6.96541564e-02
265,265,1.12653815,-12.19294215,1.12668280,-12.19546163,1.44649509e-04,2.51947292e-03,1.12696426,-12.19240646,4.26116216e-04,5.35697697e-04
266,266,1.15994455,-12.19294215,1.15987663,-12.16272660,6.79176819e-05,3.02155562e-02,1.16085836,-12.16066927,9.13807006e-04,3.22728861e-02
267,267,1.15994455,-12.19294215,1.16015343,-12.26309001,2.08875714e-04,7.01478549e-02,1.16113680,-12.26079178,1.19224754e-03,6.78496307e-02
268,268,1.04039165,-0.61911104,1.04021270,-0.59936564,1.78944451e-04,1.97453971e-02,1.04040991,-0.59982503,1.82615980e-05,1.92860002e-02
269,269,1.05000000,5.71793473,1.04969257,5.75116803,3.07432019e-04,3.32333089e-02,1.04996704,5.74678916,3.29594471e-05,2.88544369e-02
270,270,1.05528159,-0.62522207,1.05539139,-0.62947931,1.09799877e-04,4.25723547e-03,1.05557349,-0.62802043,2.91906492e-04,2.79836150e-03
271,271,1.05000000,9.11428834,1.04995074,9.13351424,4.92551215e-05,1.92258918e-02,1.05014031,9.13351472,1.40308633e-04,1.92263781e-02
272,272,1.05000000,7.59235633,1.04971877,7.56816081,2.81232534e-04,2.41955252e-02,1.04989745,7.56614898,1.02550767e-04,2.62073490e-02
273,273,1.01842900,1.82028177,1.01834380,1.78350064,8.51986473e-05,3.67811271e-02,1.01855636,1.77682464,1.27362083e-04,4.34571299e-02
274,274,1.05000000,11.82483062,1.04847498,11.78780015,1.52501950e-03,3.70304739e-02,1.04901037,11.76695194,9.89627384e-04,5.78786770e-02
275,275,1.05000000,11.82483062,1.05005317,11.75079873,5.31737319e-05,7.40318889e-02,1.05058600,11.73005815,5.85995155e-04,9.47724761e-02
276,276,1.05000000,11.82483062,1.04999760,11.76500711,2.40149240e-06,5.98235138e-02,1.05053066,11.74424217,5.30657019e-04,8.05884540e-02
277,277,1.03142973,24.85248304,1.03162263,24.85337037,1.92904468e-04,8.87326604e-04,1.03158345,24.85008775,1.53721466e-04,2.39529559e-03
278,278,1.04473784,29.49289080,1.04489765,29.49245453,1.59817644e-04,4.36269406e-04,1.04493605,29.48861758,1.98210800e-04,4.27321983e-03
279,279,1.04914924,22.61419631,1.04920199,22.61767516,5.27488012e-05,3.47885225e-03,1.04926901,22.61346798,1.19776480e-04,7.28332438e-04
280,280,1.04674731,19.50221288,1.04673669,19.50500133,1.06187430e-05,2.78845163e-03,1.04687778,19.50059272,1.30473471e-04,1.62015640e-03
281,281,1.04663955,22.20587951,1.04660581,22.20664965,3.37437212e-05,7.70138211e-04,1.04673074,22.20128201,9.11866526e-05,4.59749419e-03
282,282,1.02713582,13.96972461,1.02723473,13.96792909,9.89067510e-05,1.79552069e-03,1.02739706,13.96458567,2.61241077e-04,5.13893498e-03
283,283,1.03851265,15.97161842,1.03852074,15.97269665,8.09961718e-06,1.07823011e-03,1.03875083,15.96839698,2.38185113e-04,3.22144282e-03
284,284,1.04669075,17.88029506,1.04665872,17.88198865,3.20296767e-05,1.69358572e-03,1.04683302,17.87759919,1.42266551e-04,2.69587632e-03
285,285,1.04663981,17.87258089,1.04660842,17.87459187,3.13820983e-05,2.01098578e-03,1.04678281,17.87019362,1.43001107e-04,2.38726848e-03
286,286,1.02458219,11.92769125,1.02465894,11.93079540,7.67526823e-05,3.10414256e-03,1.02478015,11.92819686,1.97968657e-04,5.05602815e-04
287,287,1.02538579,11.99791334,1.02546325,12.00088653,7.74581955e-05,2.97318611e-03,1.02558710,11.99823318,2.01309594e-04,3.19835889e-04
288,288,1.04524860,15.80975302,1.04527230,15.81239715,2.36962625e-05,2.64412225e-03,1.04541843,15.80843294,1.69826901e-04,1.32008002e-03
289,289,1.04953295,19.02342376,1.04948648,19.02711739,4.64654349e-05,3.69362468e-03,1.04959865,19.02246793,6.57057861e-05,9.55835339e-04
290,290,1.04525703,14.50348672,1.04528058,14.50655996,2.35461660e-05,3.07323672e-03,1.04542053,14.50293921,1.63502456e-04,5.47507635e-04
291,291,1.04734652,15.91205317,1.04736677,15.91546105,2.02501753e-05,3.40788189e-03,1.04750595,15.91137652,1.59427754e-04,6.76641705e-04
292,292,1.05030601,19.94119509,1.05023971,19.94472746,6.63041266e-05,3.53236721e-03,1.05036468,19.93985601,5.86642506e-05,1.33908068e-03
293,293,1.05040156,19.66092781,1.05033945,19.66447831,6.21019242e-05,3.55050230e-03,1.05046282,19.65967302,6.12603307e-05,1.25478899e-03
294,294,1.02456555,11.92582465,1.02464606,11.92907084,8.05175722e-05,3.24618808e-03,1.02476808,11.92645276,2.02529609e-04,6.28110704e-04
295,295,1.04917151,17.13929480,1.04919750,17.14080455,2.59909385e-05,1.50974591e-03,1.04933977,17.13618498,1.68257678e-04,3.10981812e-03
296,296,1.03103977,10.01822220,1.03115349,10.01916568,1.13723575e-04,9.43475397e-04,1.03127162,10.01687403,2.31849708e-04,1.34817455e-03
297,297,1.03476539,14.32195240,1.03476160,14.32460090,3.78710294e-06,2.64850063e-03,1.03490539,14.32118457,1.40003980e-04,7.67829251e-04
298,298,1.03732611,14.44901431,1.03742395,14.45352558,9.78385497e-05,4.51126929e-03,1.03755829,14.44999628,2.32180163e-04,9.81975080e-04
299,299,1.02559047,12.10598768,1.02566143,12.10888993,7.09578297e-05,2.90224378e-03,1.02578806,12.10619803,1.97590293e-04,2.10346511e-04
300,300,1.01652032,11.98553571,1.01662453,11.98761846,1.04205783e-04,2.08275484e-03,1.01674399,11.98511360,2.23670674e-04,4.22106193e-04
301,301,1.04253133,12.91252007,1.04260902,12.91295362,7.76878496e-05,4.33557310e-04,1.04274696,12.90965656,2.15631966e-04,2.86351177e-03
302,302,1.04291453,13.01920362,1.04299115,13.01959431,7.66142537e-05,3.90685075e-04,1.04312928,13.01626549,2.14747588e-04,2.93813234e-03
303,303,1.04341879,13.68695847,1.04348830,13.68691268,6.95191079e-05,4.57871476e-05,1.04362582,13.68342026,2.07037203e-04,3.53821008e-03
304,304,1.04260988,16.72898576,1.04260047,16.73076778,9.40690389e-06,1.78202151e-03,1.04278426,16.72667229,1.74377114e-04,2.31346882e-03
305,305,1.04257953,16.72480185,1.04255711,16.72767871,2.24260518e-05,2.87686289e-03,1.04274570,16.72344126,1.66168980e-04,1.36058814e-03
306,306,1.04235290,16.68849068,1.04235132,16.69037811,1.57307430e-06,1.88743095e-03,1.04252836,16.68635778,1.75461215e-04,2.13289654e-03
307,307,1.04232348,16.68428099,1.04230156,16.68785784,2.19202654e-05,3.57685076e-03,1.04248626,16.68366859,1.62777223e-04,6.12405353e-04
308,308,1.04953700,16.78797467,1.04957329,16.79080149,3.62860836e-05,2.82682054e-03,1.04971604,16.78624030,1.79036575e-04,1.73436780e-03
309,309,1.04623772,16.77214276,1.04623891,16.77395686,1.18638060e-06,1.81410293e-03,1.04642431,16.76931690,1.86586850e-04,2.82585627e-03
310,310,1.04843676,23.17386461,1.04847509,23.17781385,3.83301660e-05,3.94923879e-03,1.04854607,23.17353345,1.09310303e-04,3.31154187e-04
311,311,1.02870301,15.31117605,1.02896705,15.30682929,2.64040403e-04,4.34676680e-03,1.02912836,15.30275985,4.25350594e-04,8.41620029e-03
312,312,1.02274291,14.68574982,1.02302675,14.68272671,2.83844719e-04,3.02310526e-03,1.02317791,14.67894218,4.35007129e-04,6.80764325e-03
313,313,1.02929550,15.37366919,1.02955965,15.36930165,2.64144832e-04,4.36754415e-03,1.02972092,15.36521906,4.25416259e-04,8.45012832e-03
314,314,1.03823497,17.18762091,1.03840889,17.18427734,1.73918431e-04,3.34356969e-03,1.03853827,17.18021231,3.03305031e-04,7.40860244e-03
315,315,1.04757342,23.33793265,1.04764251,23.33785436,6.90896653e-05,7.82935137e-05,1.04780048,23.33161634,2.27052421e-04,6.31630992e-03
316,316,1.04847669,27.70991219,1.04848546,27.71089870,8.76969954e-06,9.86509403e-04,1.04863649,27.70326743,1.59804000e-04,6.64475890e-03
317,317,1.04884683,23.15809292,1.04888402,23.16003776,3.71854547e-05,1.94483545e-03,1.04904227,23.15358852,1.95444866e-04,4.50440684e-03
318,318,1.04623625,22.78457762,1.04632635,22.78375141,9.01026668e-05,8.26215720e-04,1.04647489,22.77780820,2.38640508e-04,6.76942061e-03
319,319,1.04954486,21.38749368,1.04963144,21.38422373,8.65761361e-05,3.26995683e-03,1.04978639,21.37878074,2.41529091e-04,8.71293833e-03
320,320,1.04271953,23.41939037,1.04277986,23.41773177,6.03301773e-05,1.65860145e-03,1.04288949,23.41266684,1.69968203e-04,6.72353242e-03
321,321,1.04439067,23.73193196,1.04444754,23.72883602,5.68715106e-05,3.09593557e-03,1.04460439,23.72336737,2.13721651e-04,8.56458704e-03
322,322,1.04897918,21.58598938,1.04906537,21.58438236,8.61832081e-05,1.60701309e-03,1.04922264,21.57884933,2.43453130e-04,7.14005054e-03
323,323,1.04608764,17.57905444,1.04623693,17.57575810,1.49287160e-04,3.29634319e-03,1.04638609,17.57122701,2.98447123e-04,7.82742602e-03
324,324,1.04905379,25.86886862,1.04911836,25.86405483,6.45699639e-05,4.81379280e-03,1.04927120,25.85784160,2.17409452e-04,1.10270180e-02
325,325,1.03633063,17.05094128,1.03648436,17.04729645,1.53738086e-04,3.64482661e-03,1.03665467,17.04292990,3.24039199e-04,8.01137912e-03
326,326,1.04772496,18.77789321,1.04782841,18.77612222,1.03448496e-04,1.77098500e-03,1.04798948,18.77124208,2.64516586e-04,6.65112990e-03
327,327,1.04462581,17.14184473,1.04475654,17.13816612,1.30728969e-04,3.67860528e-03,1.04491928,17.13368818,2.93465212e-04,8.15654991e-03
